'name','correct','wrong','overall_accuracy','average_accuracy','balanced_accuracy','jaccard_macro','FAVOR_p','FAVOR_r','FAVOR_f1','AGAINST_p','AGAINST_r','AGAINST_f1','NONE_p','NONE_r','NONE_f1','micro_p','micro_r','micro_f1','macro2_p','macro2_r','macro2_f1','macro_p','macro_r','macro_f1'
abortion_3_e-5,67.0,54.0,0.5537190082644629,0.5537190082644629,0.3333333333333333,0.18457300275482094,0.0,0.0,0.0,0.5537190082644629,1.0,0.7127659574468085,0.0,0.0,0.0,0.5537190082644629,0.5537190082644629,0.5537190082644629,0.2768595041322314,0.5,0.35638297872340424,0.18457300275482094,0.3333333333333333,0.23758865248226949
abortion_5_e-5,70.0,51.0,0.5785123966942148,0.5785123966942148,0.3700248756218905,0.22843822843822845,0.0,0.0,0.0,0.5689655172413793,0.9850746268656716,0.7213114754098362,0.8,0.125,0.21621621621621623,0.5785123966942148,0.5785123966942148,0.5785123966942148,0.28448275862068967,0.4925373134328358,0.3606557377049181,0.45632183908045976,0.3700248756218905,0.31250923054201746
abortion_10_e-5,67.0,54.0,0.5537190082644629,0.5537190082644629,0.3333333333333333,0.18457300275482094,0.0,0.0,0.0,0.5537190082644629,1.0,0.7127659574468085,0.0,0.0,0.0,0.5537190082644629,0.5537190082644629,0.5537190082644629,0.2768595041322314,0.5,0.35638297872340424,0.18457300275482094,0.3333333333333333,0.23758865248226949
abortion_20_e-5,73.0,48.0,0.6033057851239669,0.6033057851239669,0.4067164179104477,0.27254849378743184,0.0,0.0,0.0,0.5855855855855856,0.9701492537313433,0.7303370786516854,0.8888888888888888,0.25,0.3902439024390244,0.6033057851239669,0.6033057851239669,0.6033057851239669,0.2927927927927928,0.48507462686567165,0.3651685393258427,0.49149149149149146,0.4067164179104477,0.3735269936969033
abortion_1_e-6,55.0,66.0,0.45454545454545453,0.45454545454545453,0.3999886928991407,0.2572124756335283,0.25,0.2727272727272727,0.2608695652173913,0.6166666666666667,0.5522388059701493,0.5826771653543308,0.32432432432432434,0.375,0.34782608695652173,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.43333333333333335,0.412483039348711,0.42177336528586107,0.39699699699699703,0.3999886928991407,0.3971242725094146
abortion_2_e-6,24.0,97.0,0.19834710743801653,0.19834710743801653,0.25473484848484845,0.0778270509977827,0.05,0.045454545454545456,0.04761904761904762,0.0,0.0,0.0,0.22772277227722773,0.71875,0.3458646616541354,0.19834710743801653,0.19834710743801653,0.19834710743801653,0.025,0.022727272727272728,0.02380952380952381,0.09257425742574259,0.25473484848484845,0.13116123642439434
abortion_3_e-6,34.0,87.0,0.2809917355371901,0.2809917355371901,0.3636363636363636,0.11839464882943145,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.0,0.0,0.0,0.2782608695652174,1.0,0.435374149659864,0.2809917355371901,0.2809917355371901,0.2809917355371901,0.16666666666666666,0.045454545454545456,0.07142857142857144,0.2038647342995169,0.3636363636363636,0.19274376417233563
abortion_5_e-6,33.0,88.0,0.2727272727272727,0.2727272727272727,0.3383084577114428,0.09386401326699834,0.0,0.0,0.0,1.0,0.014925373134328358,0.029411764705882353,0.26666666666666666,1.0,0.4210526315789474,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5,0.007462686567164179,0.014705882352941176,0.4222222222222222,0.3383084577114428,0.15015479876160992
abortion_10_e-6,67.0,54.0,0.5537190082644629,0.5537190082644629,0.3333333333333333,0.18457300275482094,0.0,0.0,0.0,0.5537190082644629,1.0,0.7127659574468085,0.0,0.0,0.0,0.5537190082644629,0.5537190082644629,0.5537190082644629,0.2768595041322314,0.5,0.35638297872340424,0.18457300275482094,0.3333333333333333,0.23758865248226949
abortion_20_e-6,40.0,81.0,0.3305785123966942,0.3305785123966942,0.42260289461781997,0.18584656084656084,0.3333333333333333,0.3181818181818182,0.3255813953488372,0.625,0.07462686567164178,0.13333333333333333,0.30434782608695654,0.875,0.4516129032258065,0.3305785123966942,0.3305785123966942,0.3305785123966942,0.47916666666666663,0.19640434192672998,0.22945736434108527,0.42089371980676327,0.42260289461781997,0.30350921063599234
